genome_id,pattern_idx,pattern,time_s,mem_gb,precision,recall,f1
GCF_004358365.1_ASM435836v1_genomic.fna,221,########____________,35.22,8.09,0.0595,0.8239,0.1110
GCF_004358365.1_ASM435836v1_genomic.fna,231,########______________________,34.68,7.77,0.0595,0.8239,0.1110
GCF_004358365.1_ASM435836v1_genomic.fna,241,#########__,57.50,14.14,0.0473,0.8409,0.0896
GCF_004358365.1_ASM435836v1_genomic.fna,251,#########____________,33.95,8.68,0.0583,0.8352,0.1090
GCF_004358365.1_ASM435836v1_genomic.fna,261,#########______________________,36.72,8.67,0.0583,0.8352,0.1090
GCF_004358365.1_ASM435836v1_genomic.fna,271,##########__,62.54,14.43,0.0474,0.8352,0.0897
GCF_004358365.1_ASM435836v1_genomic.fna,281,##########____________,36.38,9.36,0.0564,0.8352,0.1057
GCF_004358365.1_ASM435836v1_genomic.fna,291,##########______________________,40.53,9.36,0.0564,0.8352,0.1057
GCF_004358365.1_ASM435836v1_genomic.fna,301,###########__,61.02,14.45,0.0471,0.8409,0.0892
GCF_004358365.1_ASM435836v1_genomic.fna,311,###########____________,40.42,11.84,0.0529,0.8409,0.0995
GCF_004358365.1_ASM435836v1_genomic.fna,321,###########______________________,39.89,11.83,0.0529,0.8409,0.0995
GCF_004358365.1_ASM435836v1_genomic.fna,331,############__,57.73,14.45,0.0470,0.8409,0.0890
GCF_004358365.1_ASM435836v1_genomic.fna,341,############____________,42.82,12.16,0.0522,0.8409,0.0983
GCF_004358365.1_ASM435836v1_genomic.fna,351,############______________________,42.89,12.16,0.0522,0.8409,0.0983
GCF_004358365.1_ASM435836v1_genomic.fna,361,#############__,60.10,14.44,0.0469,0.8409,0.0888
GCF_004358365.1_ASM435836v1_genomic.fna,371,#############____________,45.70,12.48,0.0514,0.8409,0.0969
GCF_004358365.1_ASM435836v1_genomic.fna,381,#############______________________,44.66,12.49,0.0514,0.8409,0.0969
GCF_004358365.1_ASM435836v1_genomic.fna,391,##############__,57.76,14.45,0.0473,0.8409,0.0896
GCF_004358365.1_ASM435836v1_genomic.fna,401,##############____________,49.44,12.81,0.0503,0.8409,0.0949
GCF_004358365.1_ASM435836v1_genomic.fna,411,##############______________________,46.67,12.80,0.0503,0.8409,0.0949
GCF_004358365.1_ASM435836v1_genomic.fna,421,###############__,57.62,14.46,0.0479,0.8409,0.0906
GCF_004358365.1_ASM435836v1_genomic.fna,431,###############____________,48.74,13.13,0.0494,0.8409,0.0933
GCF_004358365.1_ASM435836v1_genomic.fna,441,###############______________________,52.49,13.13,0.0494,0.8409,0.0933
GCF_004358365.1_ASM435836v1_genomic.fna,451,#__#_#__#_#__#__#__####__#__##__#_#_#_#__#__##_#_#,33.25,8.25,0.0531,0.8466,0.0999
GCF_004358365.1_ASM435836v1_genomic.fna,461,#__##__#__##__###_###_#_###__#_##__#_##__#__##__##__,43.02,12.10,0.0515,0.8466,0.0971
GCF_004358365.1_ASM435836v1_genomic.fna,471,#__#__#__#_#__##__##_##_#__#_###_##__#__#__#_#__#_,35.16,8.10,0.0550,0.8182,0.1031
GCF_004358365.1_ASM435836v1_genomic.fna,481,#__#_##_#_#_##__##__#__#__#_###_##_#_##__##__#_###__,39.97,11.83,0.0506,0.8466,0.0955
GCF_004358365.1_ASM435836v1_genomic.fna,491,#__#__#__#_#_#__#__#_##_##__#_#_#__##_#_#_#_#_#__#,32.94,7.91,0.0525,0.7955,0.0985
GCF_049265845.1_ASM4926584v1_genomic.fna,1,#__,28.22,7.44,0.0542,0.7797,0.1014
GCF_049265845.1_ASM4926584v1_genomic.fna,11,#____________,16.07,3.56,0.0608,0.4124,0.1060
GCF_049265845.1_ASM4926584v1_genomic.fna,21,#______________________,12.01,2.75,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,31,##__,41.77,11.77,0.0502,0.8023,0.0945
GCF_049265845.1_ASM4926584v1_genomic.fna,41,##____________,21.34,4.96,0.0600,0.5537,0.1083
GCF_049265845.1_ASM4926584v1_genomic.fna,51,##______________________,13.00,3.33,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,61,###__,47.29,12.49,0.0467,0.8192,0.0884
GCF_049265845.1_ASM4926584v1_genomic.fna,71,###____________,25.58,7.14,0.0527,0.7119,0.0981
GCF_049265845.1_ASM4926584v1_genomic.fna,81,###______________________,15.69,4.40,0.0569,0.3955,0.0995
