pattern_idx,pattern,match_count,n_genomes,time_s,mem_gb,precision,recall,f1
165,######________________,6,49,26.67122448979591,6.9591836734693855,0.6254020408163266,0.6465734693877553,0.533351020408163
175,######__________________________,6,49,26.586938775510205,6.960204081632652,0.6254020408163266,0.6465734693877553,0.533351020408163
153,######____,6,49,46.10102040816328,12.399795918367353,0.6217816326530611,0.776422448979592,0.5891448979591833
163,######______________,6,49,28.922857142857143,7.2853061224489775,0.6254020408163266,0.6465734693877553,0.533351020408163
173,######________________________,6,49,26.464897959183663,6.958571428571426,0.6254020408163266,0.6465734693877553,0.533351020408163
152,######___,6,49,50.03897959183673,12.987551020408162,0.6228326530612246,0.7720326530612245,0.5876653061224488
162,######_____________,6,49,30.765714285714285,7.609183673469392,0.6254020408163266,0.6465734693877553,0.533351020408163
172,######_______________________,6,49,26.412040816326538,6.9612244897959155,0.6254020408163266,0.6465734693877553,0.533351020408163
158,######_________,6,49,42.1057142857143,11.658775510204087,0.626257142857143,0.7543224489795918,0.5843081632653063
168,######___________________,6,49,26.785306122448976,6.959999999999997,0.6254020408163266,0.6465734693877553,0.533351020408163
178,######_____________________________,6,49,26.596122448979592,6.9612244897959155,0.6254020408163266,0.6465734693877553,0.533351020408163
150,######_,6,46,58.34217391304348,14.144130434782603,0.5978673913043479,0.7927760869565216,0.5787608695652171
160,######___________,6,46,36.18847826086956,8.445652173913047,0.6108217391304348,0.7204913043478258,0.5577608695652174
170,######_____________________,6,46,27.047826086956523,6.973913043478259,0.604808695652174,0.6558086956521741,0.5252999999999998
159,######__________,6,49,39.930612244897965,11.208979591836735,0.6284469387755102,0.7397734693877552,0.578559183673469
169,######____________________,6,49,26.991224489795922,6.9585714285714255,0.6254020408163266,0.6465734693877553,0.533351020408163
179,######______________________________,6,49,26.44102040816327,6.959795918367344,0.6254020408163266,0.6465734693877553,0.533351020408163
157,######________,6,49,43.140816326530626,11.691224489795925,0.6252183673469388,0.7651591836734692,0.5882632653061226
167,######__________________,6,49,26.293469387755103,6.9608163265306064,0.6254020408163266,0.6465734693877553,0.533351020408163
177,######____________________________,6,49,26.803877551020403,6.96081632653061,0.6254020408163266,0.6465734693877553,0.533351020408163
154,######_____,6,49,43.89551020408163,12.107755102040814,0.6232979591836735,0.773583673469388,0.589295918367347
164,######_______________,6,49,26.507346938775502,6.958163265306121,0.6254020408163266,0.6465734693877553,0.533351020408163
174,######_________________________,6,49,26.725714285714275,6.9606122448979555,0.6254020408163266,0.6465734693877553,0.533351020408163
181,#######__,7,48,55.304166666666646,13.80333333333334,0.6138875,0.7799562500000002,0.5849062500000003
191,#######____________,7,48,33.80562499999999,8.115208333333328,0.6197437499999999,0.6890541666666664,0.5473624999999998
201,#######______________________,7,48,29.333125000000006,7.467083333333334,0.6197437499999999,0.6890541666666664,0.5473624999999998
186,#######_______,7,49,47.73122448979592,12.635102040816324,0.6243693877551019,0.7735000000000001,0.5906102040816326
196,#######_________________,7,49,29.06775510204082,7.464081632653063,0.6263755102040817,0.6853979591836733,0.5497081632653058
206,#######___________________________,7,49,29.278571428571425,7.465102040816327,0.6263755102040817,0.6853979591836733,0.5497081632653058
185,#######______,7,49,47.94938775510205,12.775510204081629,0.6232816326530612,0.7777489795918365,0.5918489795918366
195,#######________________,7,49,29.336734693877553,7.463877551020409,0.6263755102040817,0.6853979591836733,0.5497081632653058
205,#######__________________________,7,49,29.156530612244904,7.462857142857143,0.6263755102040817,0.6853979591836733,0.5497081632653058
183,#######____,7,49,49.133877551020404,12.831224489795922,0.6216673469387756,0.7829367346938776,0.5924632653061226
193,#######______________,7,49,29.54061224489796,7.462857142857142,0.6263755102040817,0.6853979591836733,0.5497081632653058
203,#######________________________,7,49,29.25081632653061,7.463265306122449,0.6263755102040817,0.6853979591836733,0.5497081632653058
182,#######___,7,49,50.566122448979606,13.153673469387757,0.619834693877551,0.7821551020408166,0.5903040816326532
192,#######_____________,7,49,31.158571428571438,7.789183673469386,0.6263755102040817,0.6853979591836733,0.5497081632653058
202,#######_______________________,7,49,29.233673469387757,7.463673469387755,0.6263755102040817,0.6853979591836733,0.5497081632653058
188,#######_________,7,49,42.59755102040816,11.640816326530619,0.6279224489795918,0.7544428571428573,0.5841326530612242
198,#######___________________,7,49,29.171428571428574,7.463673469387755,0.6263755102040817,0.6853979591836733,0.5497081632653058
208,#######_____________________________,7,49,28.816938775510202,7.4630612244897945,0.6263755102040817,0.6853979591836733,0.5497081632653058
180,#######_,7,46,60.52391304347826,14.46630434782609,0.5976760869565219,0.7922608695652176,0.5782934782608699
190,#######___________,7,46,36.01217391304347,8.4404347826087,0.6056065217391304,0.6950543478260868,0.5409130434782606
200,#######_____________________,7,46,29.66391304347826,7.468695652173913,0.6056065217391304,0.6950543478260868,0.5409130434782606
189,#######__________,7,49,39.42061224489795,10.903673469387757,0.6318836734693877,0.7348428571428574,0.5769183673469391
199,#######____________________,7,49,29.310612244897964,7.46326530612245,0.6263755102040817,0.6853979591836733,0.5497081632653058
209,#######______________________________,7,49,29.29102040816326,7.462244897959184,0.6263755102040817,0.6853979591836733,0.5497081632653058
187,#######________,7,49,44.64816326530612,12.008163265306122,0.6254653061224489,0.7656244897959187,0.587922448979592
197,#######__________________,7,49,29.119795918367355,7.464081632653062,0.6263755102040817,0.6853979591836733,0.5497081632653058
207,#######____________________________,7,49,29.178367346938774,7.463673469387755,0.6263755102040817,0.6853979591836733,0.5497081632653058
184,#######_____,7,49,48.93367346938775,12.817959183673473,0.6227224489795917,0.7806755102040815,0.5927795918367343
194,#######_______________,7,49,29.193877551020393,7.4636734693877544,0.6263755102040817,0.6853979591836733,0.5497081632653058
204,#######_________________________,7,49,29.188367346938772,7.463469387755103,0.6263755102040817,0.6853979591836733,0.5497081632653058
211,########__,8,48,55.72750000000001,13.820833333333338,0.6121458333333333,0.7898333333333335,0.5884750000000002
221,########____________,8,48,34.11520833333333,8.122916666666672,0.6199937499999999,0.7140437500000001,0.5577708333333337
231,########______________________,8,48,31.46666666666667,7.798749999999997,0.6199937499999999,0.7140437500000001,0.5577708333333337
216,########_______,8,49,47.35,12.579387755102038,0.6246632653061224,0.7715612244897959,0.5899387755102039
226,########_________________,8,49,32.067959183673466,7.800816326530609,0.6266632653061224,0.7103653061224491,0.5603204081632656
236,########___________________________,8,49,31.659999999999997,7.800204081632649,0.6266632653061224,0.7103653061224491,0.5603204081632656
215,########______,8,49,50.41408163265307,13.095918367346941,0.6235918367346939,0.7774816326530614,0.5918510204081631
225,########________________,8,49,31.665714285714287,7.800816326530609,0.6266632653061224,0.7103653061224491,0.5603204081632656
