genome_id,pattern_idx,pattern,time_s,mem_gb,precision,recall,f1
GCF_004358365.1_ASM435836v1_genomic.fna,168,######___________________,26.18,7.14,0.0610,0.7670,0.1130
GCF_004358365.1_ASM435836v1_genomic.fna,178,######_____________________________,27.27,7.13,0.0610,0.7670,0.1130
GCF_004358365.1_ASM435836v1_genomic.fna,188,#######_________,42.00,12.08,0.0525,0.8239,0.0987
GCF_004358365.1_ASM435836v1_genomic.fna,198,#######___________________,28.58,7.44,0.0607,0.8068,0.1129
GCF_004358365.1_ASM435836v1_genomic.fna,208,#######_____________________________,28.81,7.44,0.0607,0.8068,0.1129
GCF_004358365.1_ASM435836v1_genomic.fna,218,########_________,42.40,12.06,0.0552,0.8295,0.1035
GCF_004358365.1_ASM435836v1_genomic.fna,228,########___________________,30.50,7.76,0.0595,0.8239,0.1110
GCF_004358365.1_ASM435836v1_genomic.fna,238,########_____________________________,31.23,7.76,0.0595,0.8239,0.1110
GCF_004358365.1_ASM435836v1_genomic.fna,248,#########_________,42.76,11.71,0.0583,0.8352,0.1090
GCF_004358365.1_ASM435836v1_genomic.fna,258,#########___________________,33.03,8.70,0.0583,0.8352,0.1090
GCF_004358365.1_ASM435836v1_genomic.fna,268,#########_____________________________,34.43,8.69,0.0583,0.8352,0.1090
GCF_004358365.1_ASM435836v1_genomic.fna,278,##########_________,39.71,12.08,0.0564,0.8352,0.1057
GCF_004358365.1_ASM435836v1_genomic.fna,288,##########___________________,37.03,9.36,0.0564,0.8352,0.1057
GCF_004358365.1_ASM435836v1_genomic.fna,298,##########_____________________________,35.35,9.37,0.0564,0.8352,0.1057
GCF_004358365.1_ASM435836v1_genomic.fna,308,###########_________,44.53,12.16,0.0529,0.8409,0.0995
GCF_004358365.1_ASM435836v1_genomic.fna,318,###########___________________,39.35,11.84,0.0529,0.8409,0.0995
GCF_004358365.1_ASM435836v1_genomic.fna,328,###########_____________________________,41.66,11.83,0.0529,0.8409,0.0995
GCF_004358365.1_ASM435836v1_genomic.fna,338,############_________,42.73,12.16,0.0522,0.8409,0.0983
GCF_004358365.1_ASM435836v1_genomic.fna,348,############___________________,42.98,12.15,0.0522,0.8409,0.0983
GCF_004358365.1_ASM435836v1_genomic.fna,358,############_____________________________,44.87,12.16,0.0522,0.8409,0.0983
GCF_004358365.1_ASM435836v1_genomic.fna,368,#############_________,45.66,12.47,0.0514,0.8409,0.0969
GCF_004358365.1_ASM435836v1_genomic.fna,378,#############___________________,47.99,12.48,0.0514,0.8409,0.0969
GCF_004358365.1_ASM435836v1_genomic.fna,388,#############_____________________________,45.22,12.48,0.0514,0.8409,0.0969
GCF_004358365.1_ASM435836v1_genomic.fna,398,##############_________,46.90,12.81,0.0503,0.8409,0.0949
GCF_004358365.1_ASM435836v1_genomic.fna,408,##############___________________,46.83,12.80,0.0503,0.8409,0.0949
GCF_004358365.1_ASM435836v1_genomic.fna,418,##############_____________________________,47.60,12.81,0.0503,0.8409,0.0949
GCF_004358365.1_ASM435836v1_genomic.fna,428,###############_________,50.28,13.14,0.0494,0.8409,0.0933
GCF_004358365.1_ASM435836v1_genomic.fna,438,###############___________________,49.44,13.12,0.0494,0.8409,0.0933
GCF_004358365.1_ASM435836v1_genomic.fna,448,###############_____________________________,53.42,13.16,0.0494,0.8409,0.0933
GCF_004358365.1_ASM435836v1_genomic.fna,458,##__##__#_##_##__#_#__##__#__#__#_#__#__#_#_##_###_,39.86,11.77,0.0526,0.8523,0.0991
GCF_004358365.1_ASM435836v1_genomic.fna,468,##__##_#__##__####_##_#__#__###_#_#_###_####_####_,49.74,12.48,0.0510,0.8523,0.0962
GCF_004358365.1_ASM435836v1_genomic.fna,478,##_#####__#__#__#_#_#__##_#_#_###__#__##__#_#__#_#__,41.94,12.09,0.0517,0.8466,0.0974
GCF_004358365.1_ASM435836v1_genomic.fna,488,#__#__##_#_##_#_##__#__#__#_#_##__####__#_#__####_,42.57,11.83,0.0518,0.8352,0.0975
GCF_004358365.1_ASM435836v1_genomic.fna,498,#_#__##__#_#_##__#__##_##__#_##__#__#__#_#__#__#__,40.31,9.38,0.0514,0.8352,0.0968
GCF_049265845.1_ASM4926584v1_genomic.fna,8,#_________,17.94,4.41,0.0651,0.8305,0.1207
GCF_049265845.1_ASM4926584v1_genomic.fna,18,#___________________,15.02,3.33,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,28,#_____________________________,11.14,2.75,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,38,##_________,24.03,4.96,0.0583,0.5367,0.1052
GCF_049265845.1_ASM4926584v1_genomic.fna,48,##___________________,14.57,3.33,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,58,##_____________________________,12.60,3.33,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,68,###_________,29.11,7.13,0.0586,0.7684,0.1089
GCF_049265845.1_ASM4926584v1_genomic.fna,78,###___________________,17.74,4.40,0.0569,0.3955,0.0995
GCF_049265845.1_ASM4926584v1_genomic.fna,88,###_____________________________,16.91,4.40,0.0569,0.3955,0.0995
GCF_049265845.1_ASM4926584v1_genomic.fna,98,####_________,31.97,8.56,0.0527,0.7966,0.0989
GCF_049265845.1_ASM4926584v1_genomic.fna,108,####___________________,20.20,4.97,0.0579,0.5819,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,118,####_____________________________,20.59,4.97,0.0579,0.5819,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,128,#####_________,39.37,9.38,0.0495,0.7853,0.0931
GCF_049265845.1_ASM4926584v1_genomic.fna,138,#####___________________,23.56,5.73,0.0572,0.6610,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,148,#####_____________________________,21.64,5.72,0.0572,0.6610,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,158,######_________,42.52,12.09,0.0488,0.7740,0.0918
GCF_049265845.1_ASM4926584v1_genomic.fna,168,######___________________,24.89,7.13,0.0555,0.7006,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,178,######_____________________________,28.15,7.14,0.0555,0.7006,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,188,#######_________,41.46,12.09,0.0501,0.7853,0.0942
GCF_049265845.1_ASM4926584v1_genomic.fna,198,#######___________________,29.48,7.44,0.0566,0.7571,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,208,#######_____________________________,28.87,7.44,0.0566,0.7571,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,218,########_________,41.65,12.06,0.0527,0.7966,0.0989
GCF_049265845.1_ASM4926584v1_genomic.fna,228,########___________________,31.29,7.77,0.0566,0.7910,0.1056
GCF_049265845.1_ASM4926584v1_genomic.fna,238,########_____________________________,29.93,7.76,0.0566,0.7910,0.1056
GCF_049265845.1_ASM4926584v1_genomic.fna,248,#########_________,42.83,11.69,0.0550,0.8023,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,258,#########___________________,33.61,8.68,0.0550,0.8023,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,268,#########_____________________________,34.73,8.66,0.0550,0.8023,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,278,##########_________,42.54,12.07,0.0532,0.7966,0.0997
GCF_049265845.1_ASM4926584v1_genomic.fna,288,##########___________________,34.82,9.36,0.0532,0.7966,0.0997
GCF_049265845.1_ASM4926584v1_genomic.fna,298,##########_____________________________,38.22,9.37,0.0532,0.7966,0.0997
GCF_049265845.1_ASM4926584v1_genomic.fna,308,###########_________,42.66,12.16,0.0510,0.8192,0.0960
GCF_049265845.1_ASM4926584v1_genomic.fna,318,###########___________________,38.98,11.84,0.0510,0.8192,0.0960
GCF_049265845.1_ASM4926584v1_genomic.fna,328,###########_____________________________,40.54,11.83,0.0510,0.8192,0.0960
